cod_un_negocio,cod_pedido,cod_material,cod_material_pai,apresentacao_combo,dt_venda,dt_hora_venda,cod_ciclo,des_ciclo,marca_ind,categoria_final_nivel1,uf,regiao,des_cidade,vlr_receita_bruta_omni,vlr_receita_faturada,vlr_venda_pago,vlr_venda_desconto,status_oms,flg_faturada,flg_aprovada,des_canal_venda_final,fonte_de_trafego_nivel_1,des_midia_canal,des_cupom,flg_pedidos_cd,flg_pedidos_pickup,cpf_hash,cpf_consumidor_full
UN-6,PED-6052403555240018491,SKU-876617313263182782,PAI-876617313263182782,INDIVIDUAL,2022-05-23,2022-05-23T18:14:42,202208,NAMORADOS,MARCA-20,CAT-7,RS,SUL,Rio Grande,0,44.57,44.57,11.52,1. Faturado,1,1,App,1. Pagos,zanox,CUPOM-313,,,5e10c87be93a835b04fe03fb71ebd0e8,45240018491
UN-6,PED-1531934872216082053,SKU-6660966948386197925,PAI-6660966948386197925,individual,2022-04-21,2022-04-21T23:51:15,202206,MAES,MARCA-9,CAT-25,CE,NORDESTE,Fortaleza,0,28.73,28.73,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,11edf0392077305b9172a9ff4ae6d0c1,62216082053
UN-6,PED-4110396753072035541,SKU-876617313263182782,PAI-876617313263182782,INDIVIDUAL,2022-05-08,2022-05-08T18:13:32,202206,MAES,MARCA-20,CAT-7,RO,NORTE,Costa Marques,0,56.09,56.09,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,222e3fdd30acc4bc99099396fd8119e9,13072035541
UN-6,PED-8726085642046942654,SKU-7667997433599061990,PAI-7667997433599061990,INDIVIDUAL,2022-02-10,2022-02-10T18:30:31,202202,REGULAR,MARCA-7,CAT-3,SP,SUDESTE,São Paulo,-10,0,0,46.73,1. Faturado,1,1,App,1. Pagos,Site,CUPOM-272,1,,48b350c6c09f4660f952cf5fe835eb02,22046942654
UN-6,PED-3407263990864042855,SKU-6279517004997497262,PAI-6279517004997497262,individual,2022-08-02,2022-08-02T19:51:20,202211,PAIS,MARCA-20,CAT-16,SP,SUDESTE,São Paulo,,0,0,35.93,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,,,46fb18ff87b0a57081d5fc8b7852151d,80864042855
UN-6,PED-9073356577662274620,SKU-2742857401467671522,PAI-2742857401467671522,INDIVIDUAL,2022-11-18,2022-11-18T08:52:10,202216,REGULAR,MARCA-16,CAT-9,PI,NORDESTE,Nazária,0,12.58,12.58,8.22,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-313,1,,4207b80c0653a911e556e58271bd6782,17662274620
UN-0,PED-2176843939843510927,SKU-8611608481468984874,PAI-8611608481468984874,INDIVIDUAL,2022-08-09,2022-08-09T14:29:48,202211,SEM INFO,MARCA-31,CAT-16,GO,CENTRO OESTE,Goiânia,0,0,0,0.01,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,43741c1a70cd01c2ef3047ddecee8097,89843510927
UN-0,PED-1502234807942953898,SKU-1753460978805408799,PAI-876237566120744127,COMBO,2022-09-23,2022-09-23T14:59:08,202214,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Campinas,0,,18.98,6.21,4. Cancelado,0,0,Site,1. Pagos,facebook,CUPOM-244,1,,95828d344b06f80b6db818a5be2a31d4,87942953898
UN-6,PED-7332056425643683051,SKU-4608625709706818671,PAI-4608625709706818671,INDIVIDUAL,2022-11-14,2022-11-14T21:44:01,202216,REGULAR,MARCA-30,CAT-9,SP,SUDESTE,Guaraci,0,14.33,14.33,6.48,1. Faturado,1,1,Site,2. Não Pagos,bing,CUPOM-313,1,,4d21147220e56e404b85ea9593ae4c4a,65643683051
UN-0,PED-2948589077005327637,SKU-2320457982311462429,PAI-2320457982311462429,INDIVIDUAL,2022-01-05,2022-01-05T13:44:58,202201,SEM INFO,MARCA-28,CAT-13,SP,SUDESTE,Guarulhos,0,71.93,71.93,0,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,81964b62804786cc62bd4ffadbefd712,87005327637
UN-6,PED-1929947472291720024,SKU-6563296844798519749,PAI-6563296844798519749,INDIVIDUAL,2022-12-06,2022-12-06T17:00:15,202217,NATAL,MARCA-47,CAT-13,SP,SUDESTE,Ituverava,,,100.79,17.94,4. Cancelado,0,0,App,1. Pagos,rtbhouse_int,CUPOM-313,,,c707eaaf06f54fdfd6f6e166be681876,82291720024
UN-0,PED-3806063367376542647,SKU-8695321051697465306,PAI-8038007760251716751,COMBO,2022-09-02,2022-09-02T18:01:11,202213,SEM INFO,MARCA-44,CAT-3,PR,SUL,Foz do Iguaçu,0,19.09,0,4.66,1. Faturado,1,1,Site,4. Brand Awareness,IGShopping,CUPOM-135,1,,3fbe6bfb65d49fb0aa48de64ee6804eb,97376542647
UN-0,PED-7978417847002386709,SKU-2957469356891936479,PAI-2957469356891936479,INDIVIDUAL,2022-02-24,2022-02-24T21:38:57,202204,SEM INFO,MARCA-23,CAT-13,SP,SUDESTE,Santa Isabel,0,,46.07,0,4. Cancelado,0,0,Site,5. Outros,,CUPOM-313,1,,5e772f57a6332f07fca137d9e17206f5,27002386709
UN-6,PED-2118158564976413151,SKU-6279517004997497262,PAI-6279517004997497262,INDIVIDUAL,2022-08-21,2022-08-21T18:57:41,202212,REGULAR,MARCA-20,CAT-16,GO,CENTRO OESTE,Luziânia,0,0,0,35.93,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,9911ce6f049965bc122cc6c14d2e8d85,24976413151
UN-0,PED-8007062959437040792,SKU-5778443609752178636,PAI-5233364473915606940,combo,2022-11-09,2022-11-09T13:18:04,202216,SEM INFO,MARCA-15,CAT-7,SP,SUDESTE,São Paulo,0,,12.95,1.19,4. Cancelado,0,0,Site,2. Não Pagos,google,CUPOM-305,1,,1f154177f1862de64ca723c59616325e,29437040792
UN-6,PED-5695871039666483713,SKU-4347531428290949272,PAI-3576543321641646865,combo,2022-03-08,2022-03-08T20:43:55,202204,REGULAR,MARCA-4,CAT-19,PR,SUL,Palotina,0,7.67,7.67,5.13,1. Faturado,1,1,App,1. Pagos,apps.facebook.com,CUPOM-313,1,,0434fb39a65f12af66e072cc132c9562,99666483713
UN-6,PED-4990071002658077203,SKU-3181488597704350736,PAI-3181488597704350736,individual,2022-07-25,2022-07-25T14:11:07,202211,PAIS,MARCA-20,CAT-15,RS,SUL,Tapera,0,172.73,172.73,0,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-34,1,,11f5cd4f80efd35b3189bd7e62d257b3,42658077203
UN-6,PED-4448628576092280791,SKU-2423658966836637273,PAI-2423658966836637273,INDIVIDUAL,2022-09-27,2022-09-27T18:00:27,202214,REGULAR,MARCA-6,CAT-16,SP,SUDESTE,Guararapes,0,0,0,35.93,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,b081c44d2d255ff8cd2015bdf39e3bed,46092280791
UN-6,PED-5884656690112663833,SKU-3532840644043999121,PAI-3532840644043999121,INDIVIDUAL,2022-02-15,2022-02-15T22:25:48,202203,REGULAR,MARCA-33,CAT-21,MG,SUDESTE,Belo Horizonte,,4.53,4.53,0.5,1. Faturado,1,1,App,4. Brand Awareness,google,CUPOM-313,,1,1c1e92f036588f60586d2252e24f5c6d,40112663833
UN-0,PED-6092508607885686284,SKU-1667353295614893807,PAI-113176412771433369,combo,2022-01-26,2022-01-26T20:32:15,202202,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,27.37,27.37,8.66,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,fc25f44cbe3c4af6b064fe17a4622dd6,17885686284
UN-0,PED-4381082925877073540,SKU-295923385405846360,PAI-295923385405846360,INDIVIDUAL,2022-04-11,2022-04-11T16:34:12,202206,SEM INFO,MARCA-23,CAT-13,SP,SUDESTE,Sorocaba,0,0,0,17.99,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,1df93d4541d88ccca4879585403423fd,25877073540
UN-9,PED-2010333111402933183,SKU-4606850083826176442,PAI-4606850083826176442,INDIVIDUAL,2022-08-23,2022-08-23T19:59:39,202210,REGULAR,MARCA-19,CAT-13,DF,CENTRO OESTE,Brasília,0,32.79,0,21.86,1. Faturado,1,1,Site,2. Não Pagos,(direct),CUPOM-494,1,,a4a94b6ca6ce8b68543f38ddccd11c5f,61402933183
UN-6,PED-5765843436195737951,SKU-5120706962917432011,PAI-5460373404708255183,COMBO,2022-03-29,2022-03-29T09:31:55,202205,REGULAR,MARCA-4,CAT-25,BA,NORDESTE,Salvador,,9.88,9.16,2.29,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-447,,,8abeb6102dc40b6e6de233f192ea512e,16195737951
UN-6,PED-4019546883859223790,SKU-5761652785105335726,PAI-5761652785105335726,INDIVIDUAL,2022-12-20,2022-12-20T11:50:48,202217,NATAL,MARCA-33,CAT-21,PR,SUL,Colombo,0,3.48,3.48,1.49,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-258,1,,1d492a3a9ee0766a944febb22b5e246c,13859223790
UN-6,PED-2394865425589950165,SKU-4791373413620524896,PAI-4791373413620524896,INDIVIDUAL,2022-09-27,2022-09-27T00:10:51,202214,REGULAR,MARCA-36,CAT-13,ES,SUDESTE,Vila Velha,,73.38,73.38,12.95,1. Faturado,1,1,Site,1. Pagos,rakuten,CUPOM-167,,,2eaff8e02d8cfe9a963dc63505da882a,85589950165
UN-6,PED-2965611833491541066,SKU-6352479236577748811,PAI-6352479236577748811,INDIVIDUAL,2022-01-06,2022-01-06T16:57:31,202201,REGULAR,MARCA-28,CAT-13,SP,SUDESTE,São Paulo,0,12.89,12.89,8.64,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-313,1,,4ed595206de7f2241204edd6d132290d,63491541066
UN-6,PED-8901002797304466992,SKU-2936423980646846168,PAI-2936423980646846168,INDIVIDUAL,2022-11-11,2022-11-11T10:42:53,202216,REGULAR,MARCA-4,CAT-15,RS,SUL,Caxias do Sul,0,30.83,30.83,16.54,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-313,1,,4189b6d1c9341d26183b1e15a551fa5a,17304466992
UN-6,PED-369680682859007134,SKU-7294706629438603993,PAI-5570797331013694923,COMBO,2022-01-03,2022-01-03T02:46:32,202201,REGULAR,MARCA-16,CAT-13,RJ,SUDESTE,Rio de Janeiro,0,66.89,66.89,39.73,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,1,,3957266a637d9959088e31d6792653f6,22859007134
UN-6,PED-5299952235398172326,SKU-1489237375716386033,PAI-1489237375716386033,INDIVIDUAL,2022-06-08,2022-06-08T02:45:37,202208,NAMORADOS,MARCA-20,CAT-7,RR,NORTE,Boa Vista,,42.34,42.34,13.75,1. Faturado,1,1,App,1. Pagos,rtbhouse,CUPOM-130,,1,07ac57f1ab3651bf8ded7d24f52540d5,25398172326
UN-6,PED-5889903192099327880,SKU-6774852377135307011,PAI-6774852377135307011,INDIVIDUAL,2022-07-01,2022-07-01T19:37:12,202209,REGULAR,MARCA-25,CAT-16,SP,SUDESTE,Igarapava,0,0,0,1.19,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,c405850508914746ac4965dfd6546b45,82099327880
UN-0,PED-2706872589366989656,SKU-8283193724527832817,PAI-2979620829518257215,COMBO,2022-11-18,2022-11-18T22:46:17,202216,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Mogi Guaçu,0,21.91,21.91,7.37,1. Faturado,1,1,Site,1. Pagos,livelo,CUPOM-313,1,,1203b43567af9fcd782f48cf9687c45c,19366989656
UN-9,PED-427871434814980668,SKU-7157562216636779823,PAI-7157562216636779823,INDIVIDUAL,2022-10-27,2022-10-27T16:03:58,202212,REGULAR,MARCA-19,CAT-13,RS,SUL,São Lourenço do Sul,0,19.48,18.53,12.36,1. Faturado,1,1,Mktp GB,5. Outros,compartilhar-link,CUPOM-313,1,,959eab6e2721c37c5eb1e64cfb85447d,14814980668
UN-0,PED-6092508607885686284,SKU-7067200744625310260,PAI-3927858076658186788,COMBO,2022-01-26,2022-01-26T20:32:15,202202,SEM INFO,MARCA-38,CAT-10,SP,SUDESTE,São Paulo,0,23.03,23.03,5.76,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,fc25f44cbe3c4af6b064fe17a4622dd6,17885686284
UN-9,PED-5457874054869045829,SKU-273367334943670408,PAI-273367334943670408,INDIVIDUAL,2022-06-10,2022-06-10T09:30:26,202207,REGULAR,MARCA-19,CAT-13,PR,SUL,Curitiba,0,14.64,14.64,9.76,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-167,1,,137c537e05d49fdbf919e8c1f67476d3,14869045829
UN-0,PED-275722058404781430,SKU-2045367408147337619,PAI-2045367408147337619,INDIVIDUAL,2022-11-26,2022-11-26T16:29:49,202216,SEM INFO,MARCA-17,CAT-16,RJ,SUDESTE,Volta Redonda,0,0,0,0,1. Faturado,1,1,Site,4. Brand Awareness,bing,CUPOM-313,1,,52bcffa9d4f4b0a6dab3d6b4bcf4a3de,48404781430
UN-6,PED-7014931696021674495,SKU-6902988859623591073,PAI-6902988859623591073,INDIVIDUAL,2022-06-29,2022-06-29T20:02:55,202209,REGULAR,MARCA-30,CAT-13,SP,SUDESTE,São Paulo,,56.11,56.11,30.22,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-102,,1,ba7894d9c2f3b5b7a140590e2965cdb4,56021674495
UN-9,PED-9060887513865567943,SKU-2082344110325118881,PAI-2082344110325118881,INDIVIDUAL,2022-09-04,2022-09-04T13:42:17,202211,PAIS,MARCA-19,CAT-13,SP,SUDESTE,SAO BERNARDO DO CAMPO,0,34.27,32.33,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,4a4813073a54659c7473f55ad39e4712,93865567943
UN-6,PED-2575275444374318992,SKU-7008112486856096791,PAI-4013925805393671185,COMBO,2022-04-01,2022-04-01T18:32:49,202205,REGULAR,MARCA-7,CAT-3,RS,SUL,Porto Alegre,,25.85,25.85,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-126,,,69724bef5268ce6c669594559e6f27bb,64374318992
UN-0,PED-2475036210972534146,SKU-1030960834053931832,PAI-3042009772017603844,combo,2022-12-10,2022-12-10T15:28:40,202217,SEM INFO,MARCA-47,CAT-3,SP,SUDESTE,São Paulo,0,29.92,29.92,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,b04f2f0439861d86978537a4913c0d05,40972534146
UN-0,PED-6092508607885686284,SKU-5794379367960976244,PAI-5794379367960976244,INDIVIDUAL,2022-01-26,2022-01-26T20:32:15,202202,SEM INFO,MARCA-39,CAT-16,SP,SUDESTE,São Paulo,0,0,0,2.04,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,fc25f44cbe3c4af6b064fe17a4622dd6,17885686284
UN-6,PED-8113372129756367632,SKU-8999028821068304503,PAI-8999028821068304503,INDIVIDUAL,2022-12-14,2022-12-14T20:29:23,202217,NATAL,MARCA-31,CAT-15,RJ,SUDESTE,Rio de Janeiro,,62.57,62.57,0,1. Faturado,1,1,Site,2. Não Pagos,(direct),CUPOM-313,,1,3ec17141264a813a46a07210a4d56bb3,29756367632
UN-6,PED-5650622890086176896,SKU-7320378085288819448,PAI-6975199115317140879,combo,2022-01-30,2022-01-30T22:01:32,202202,REGULAR,MARCA-13,CAT-22,CE,NORDESTE,Pacoti,,17.93,17.93,5.04,1. Faturado,1,1,Site,4. Brand Awareness,Facebook,CUPOM-313,,,a0f345997c74754a74a7749ad8e59f48,80086176896
UN-0,PED-58534494014636215,SKU-8224512745220994428,PAI-59105543194966604,combo,2022-03-20,2022-03-20T14:08:38,202205,SEM INFO,MARCA-44,CAT-3,SC,SUL,Criciúma,0,21.79,21.79,5.08,1. Faturado,1,1,Mktp In,5. Outros,,CUPOM-313,1,,b1b97d98ca8f8d229aa92835fcb64dcb,34014636215
UN-6,PED-3407263990864042855,SKU-122884618369356533,PAI-8785348698379465604,COMBO,2022-08-02,2022-08-02T19:51:20,202211,PAIS,MARCA-7,CAT-3,SP,SUDESTE,São Paulo,,28.73,28.73,0,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,,,46fb18ff87b0a57081d5fc8b7852151d,80864042855
UN-6,PED-6219441683374015266,SKU-8849469350905777721,PAI-8849469350905777721,INDIVIDUAL,2022-11-27,2022-11-27T17:49:15,202216,REGULAR,MARCA-36,CAT-7,RJ,SUDESTE,Rio de Janeiro,,,35.21,24.48,4. Cancelado,0,0,Site,1. Pagos,rakuten,CUPOM-313,,,3386799060a7ced40d488fe68da5cc09,63374015266
UN-6,PED-8560850767619703518,SKU-7189110084355970274,PAI-8914762510715021028,COMBO,2022-09-17,2022-09-17T22:07:48,202213,REGULAR,MARCA-9,CAT-7,MG,SUDESTE,Belo Horizonte,,19.58,19.58,16.35,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-313,,,a3d834d3c1d85cd7fd25475067139a65,17619703518
UN-6,PED-9108600402392986061,SKU-3986008171666796977,PAI-3986008171666796977,individual,2022-09-28,2022-09-28T18:41:43,202214,REGULAR,MARCA-7,CAT-3,MG,SUDESTE,Betim,,28.93,22.97,10.08,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,,,e2eb7ac0e841ca8c3277d62102cdaf22,22392986061
UN-0,PED-1502234807942953898,SKU-5625001242918421527,PAI-876237566120744127,combo,2022-09-23,2022-09-23T14:59:08,202214,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Campinas,0,,20.61,6.74,4. Cancelado,0,0,Site,1. Pagos,facebook,CUPOM-244,1,,95828d344b06f80b6db818a5be2a31d4,87942953898
UN-0,PED-6485892518950334169,SKU-5426340462464118161,PAI-5426340462464118161,INDIVIDUAL,2022-11-24,2022-11-24T09:13:53,202216,SEM INFO,MARCA-38,CAT-16,BA,NORDESTE,Salvador,0,0,0,0.71,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-150,1,,e6a33940bb7bee191143a7cb03287832,48950334169
UN-6,PED-2499751024495572671,SKU-8806779060621111989,PAI-8806779060621111989,INDIVIDUAL,2022-06-29,2022-06-29T09:13:23,202209,REGULAR,MARCA-7,CAT-13,SP,SUDESTE,Ribeirão Preto,,100.74,100.74,25.19,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-447,,,3d3fe9f363d61ad7adc274ffd73b97de,44495572671
UN-0,PED-4999625321761879421,SKU-5732016228091247817,PAI-5732016228091247817,INDIVIDUAL,2022-01-20,2022-01-20T13:26:44,202202,SEM INFO,MARCA-27,CAT-13,SP,SUDESTE,Bady Bassitt,0,22.89,21.59,5.76,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,21b25e8c2bb99e9ad8ecd264e6749e5b,51761879421
UN-6,PED-5688818585406830616,SKU-3532840644043999121,PAI-3532840644043999121,INDIVIDUAL,2022-11-25,2099-01-01T00:00:00,202216,REGULAR,MARCA-33,CAT-21,PR,SUL,Curitiba,,4.74,0,0.23,1. Faturado,1,1,App,1. Pagos,google,CUPOM-57,,,54431fdfb5f66d86b5cff262a307d5f0,45406830616
UN-0,PED-227443348394416253,SKU-1446394090516481431,PAI-1446394090516481431,INDIVIDUAL,2022-10-09,2022-10-09T08:55:08,202214,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Bauru,0,29.47,29.47,2.92,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,763300db969e279678bd3fecc26e254e,38394416253
UN-0,PED-3895654222879095293,SKU-5286601720115220566,PAI-9183436089767227193,COMBO,2022-10-02,2022-10-02T13:46:10,202214,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,25.22,22.94,4.07,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,ca31083ce5023ea846ab761a11ed8b1e,92879095293
UN-0,PED-6458244198923149207,SKU-6455876359255811840,PAI-6455876359255811840,INDIVIDUAL,2022-08-18,2022-08-18T05:06:14,202212,SEM INFO,MARCA-38,CAT-16,SP,SUDESTE,São Paulo,0,,0,0.01,4. Cancelado,0,0,Site,1. Pagos,google,CUPOM-313,1,,0443d908a1b85b8dc642d079eb450b69,88923149207
UN-6,PED-1215442613344314505,SKU-2848198224321482268,PAI-2848198224321482268,individual,2022-09-04,2022-09-04T22:18:04,202213,REGULAR,MARCA-4,CAT-13,MG,SUDESTE,Contagem,0,37.05,30.51,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,d0d1700bddf8851335ca3beb3cdad791,93344314505
UN-0,PED-855677061974527175,SKU-768777928705317717,PAI-768777928705317717,INDIVIDUAL,2022-11-10,2022-11-10T23:25:33,202216,SEM INFO,MARCA-27,CAT-13,RO,NORTE,Porto Velho,0,50.11,43.19,0,1. Faturado,1,1,Mktp In,5. Outros,,CUPOM-313,1,,3c7191296398edf7f9d48ec0320c903e,91974527175
UN-6,PED-4556019755591939377,SKU-5622911890415282733,PAI-3310153200354091846,COMBO,2022-11-07,2022-11-07T09:15:12,202216,REGULAR,MARCA-9,CAT-3,PR,SUL,Curitiba,0,14.36,14.36,21.85,1. Faturado,1,1,Mktp In,5. Outros,,CUPOM-313,1,,025efb6203f60c488922438c064a934f,75591939377
UN-9,PED-7224292013756537920,SKU-7217248455063979495,PAI-3552586674245159527,COMBO,2022-07-24,2022-07-24T20:08:25,202209,REGULAR,MARCA-19,CAT-13,RJ,SUDESTE,Rio de Janeiro,0,33.15,30.2,20.13,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,35d79110c60e973f5ac796add339fc18,33756537920
UN-6,PED-1244802551367198980,SKU-398783350167719549,PAI-398783350167719549,INDIVIDUAL,2022-03-03,2022-03-03T09:13:39,202203,REGULAR,MARCA-30,CAT-13,SP,SUDESTE,Sorocaba,0,79.13,79.13,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-447,1,,8d0a0ccec7d10be870f115370efd8757,51367198980
UN-6,PED-4759519040623891713,SKU-8719772800178996627,PAI-8719772800178996627,individual,2022-12-10,2022-12-10T16:35:07,202217,NATAL,MARCA-16,CAT-13,PE,NORDESTE,Recife,,94.8,94.8,16.73,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-167,,1,7d558a87f684b1e4575b6f1981b076ec,90623891713
UN-0,PED-5454464284319957735,SKU-4828942599982174809,PAI-4828942599982174809,individual,2022-05-14,2022-05-14T15:43:17,202207,SEM INFO,MARCA-25,CAT-16,SP,SUDESTE,São Paulo,0,0,0,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-244,1,,dc9fc6778d84688fa81c68791a0b556d,74319957735
UN-6,PED-905066516355702827,SKU-8098156242671804831,PAI-8098156242671804831,INDIVIDUAL,2022-11-25,2022-11-25T10:23:02,202216,REGULAR,MARCA-20,CAT-16,BA,NORDESTE,Salvador,0,0,0,57.53,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-184,1,,61352e94bc2efa25e08105f4feb68c1b,66355702827
UN-6,PED-5707676285675025585,SKU-8915150167361405354,PAI-4022733748754426237,combo,2022-08-21,2022-08-21T20:30:13,202212,REGULAR,MARCA-4,CAT-3,SP,SUDESTE,São Paulo,0,18.19,17.21,4.32,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,ecce37cbb605d55303807eb1c6b2ba1d,45675025585
UN-6,PED-5374427537601908698,SKU-5761652785105335726,PAI-5761652785105335726,individual,2022-11-17,2022-11-17T20:15:22,202216,REGULAR,MARCA-33,CAT-21,PE,NORDESTE,Recife,0,4.97,4.97,0,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-313,1,,c94b35d9ca9cad168820a9bea5e48b72,57601908698
UN-6,PED-1425355071949702519,SKU-6774852377135307011,PAI-6774852377135307011,INDIVIDUAL,2022-07-01,2022-07-01T19:14:43,202209,REGULAR,MARCA-25,CAT-16,BA,NORDESTE,Itabuna,0,0,0,1.19,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-102,1,,469b0efd79d52770341878dd856b8967,61949702519
UN-6,PED-6780584990203452752,SKU-3407379421127081091,PAI-3407379421127081091,INDIVIDUAL,2022-12-06,2022-12-06T11:03:11,202217,NATAL,MARCA-25,CAT-13,SP,SUDESTE,Estiva Gerbi,0,89.93,89.93,0,1. Faturado,1,1,App,1. Pagos,facebook,CUPOM-313,1,,46a81a4ffb3a2ca180bad3fdcce85b00,30203452752
UN-6,PED-2539870320904336549,SKU-3953233442857583751,PAI-3953233442857583751,INDIVIDUAL,2022-04-01,2022-04-01T09:37:11,202205,REGULAR,MARCA-9,CAT-16,SP,SUDESTE,Ariranha,0,0,0,18.65,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-364,1,,4b80720bfb82ebe85be21ec949c13f53,40904336549
UN-0,PED-1502234807942953898,SKU-9143225213902316857,PAI-9143225213902316857,INDIVIDUAL,2022-09-23,2022-09-23T14:59:08,202214,SEM INFO,MARCA-17,CAT-16,SP,SUDESTE,Campinas,0,,0,0,4. Cancelado,0,0,Site,1. Pagos,facebook,CUPOM-244,1,,95828d344b06f80b6db818a5be2a31d4,87942953898
UN-6,PED-3926641005847403672,SKU-4000030388802115570,PAI-3413715779825647049,COMBO,2022-02-05,2022-02-05T16:36:34,202202,REGULAR,MARCA-36,CAT-9,SC,SUL,Balneário Camboriú,0,26.57,26.57,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,cce3a26f16c87228a276463672150cbe,55847403672
UN-6,PED-6869895782379670591,SKU-9114434577369394867,PAI-9114434577369394867,individual,2022-01-11,2022-01-11T11:48:00,202201,REGULAR,MARCA-30,CAT-13,SP,SUDESTE,Santana de Parnaíba,0,43.13,43.13,43.2,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-272,1,,d4c96be3ec964a8bb07762ae52d70e16,42379670591
UN-6,PED-2900611999636046098,SKU-1299102474407429646,PAI-3413715779825647049,COMBO,2022-07-07,2022-07-07T14:07:06,202210,REGULAR,MARCA-36,CAT-9,SP,SUDESTE,São Paulo,,,0,6.24,4. Cancelado,0,0,App,3. CRM,Firebase,CUPOM-272,,,22478ba3417c279bdd7ca290c986b2b3,29636046098
UN-6,PED-4592896998778907163,SKU-3734140580969332433,PAI-3734140580969332433,individual,2022-05-16,2022-05-16T20:27:05,202207,REGULAR,MARCA-1,CAT-13,RN,NORDESTE,Natal,0,66.18,66.18,16.55,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-447,1,,149db81a8fe8eace695ed2f22f554c7b,88778907163
UN-6,PED-685639951266849652,SKU-9057264068242096792,PAI-9057264068242096792,individual,2022-11-25,2022-11-25T10:29:51,202216,REGULAR,MARCA-30,CAT-13,PB,NORDESTE,João Pessoa,0,71.21,71.21,15.12,1. Faturado,1,1,Site,1. Pagos,rakuten,CUPOM-481,1,,7258bfa23764a527337b2077e30d737f,71266849652
UN-0,PED-842929482207201256,SKU-9143225213902316857,PAI-9143225213902316857,INDIVIDUAL,2022-06-07,2022-06-07T20:30:54,202208,SEM INFO,MARCA-17,CAT-16,SP,SUDESTE,São Paulo,0,0,0,0,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-288,1,,fd5f158fe80ffdd5e5ea4fb1778070cc,22207201256
UN-6,PED-1533892635364627639,SKU-977297014494134188,PAI-977297014494134188,INDIVIDUAL,2022-11-06,2022-11-06T16:12:55,202216,REGULAR,MARCA-29,CAT-13,RN,NORDESTE,Mossoró,0,105.7,105.7,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,a1fcd2c449d7f5096a76e72ec51a37aa,55364627639
